id	occurrenceID	recordedBy	otherCatalogNumbers	eventDate	municipality	verbatimLocality	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	identifiedBy	scientificName	taxonRank	scientificNameAuthorship
PB:Ugent:AqE:704	PB:Ugent:AqE:704	VMM	INBO:NBN:BFN0017900009RIA	12/10/1999	Koksijde	Wulpen, Konterdijk, militair vliegveld	5.108.848	267.47	30	Pieter Boets	Dreissena (Dreissena) polymorpha	species	(Pallas, 1771)
PB:Ugent:AqE:1406	PB:Ugent:AqE:1406	VMM	INBO:NBN:BFN0017900009RIB	12/10/1999	Koksijde	Wulpen, Konterdijk, militair vliegveld	5.108.848	267.47	30	Pieter Boets	Gammarus tigrinus	species	Sexton, 1939
PB:Ugent:AqE:2601	PB:Ugent:AqE:2601	VMM	INBO:NBN:BFN0017900009RIC	12/10/1999	Koksijde	Wulpen, Konterdijk, militair vliegveld	5.108.848	267.47	30	Pieter Boets	Potamopyrgus antipodarum	species	(J.E. Gray, 1843)
PB:Ugent:AqE:1408	PB:Ugent:AqE:1408	VMM	INBO:NBN:BFN0017900009RID	15/07/2003	Koksijde	Wulpen, Nieuwstraat	5.110.571	269.856	30	Pieter Boets	Gammarus tigrinus	species	Sexton, 1939
PB:Ugent:AqE:705	PB:Ugent:AqE:705	VMM	INBO:NBN:BFN0017900009RIE	12/10/1999	Koksijde	Wulpen, Veurnekeiweg, voetgangersbrug	5.110.530	269.981	30	Pieter Boets	Dreissena (Dreissena) polymorpha	species	(Pallas, 1771)
PB:Ugent:AqE:1409	PB:Ugent:AqE:1409	VMM	INBO:NBN:BFN0017900009RIF	12/10/1999	Koksijde	Wulpen, Veurnekeiweg, voetgangersbrug	5.110.530	269.981	30	Pieter Boets	Gammarus tigrinus	species	Sexton, 1939
PB:Ugent:AqE:1752	PB:Ugent:AqE:1752	VMM	INBO:NBN:BFN0017900009RIG	12/10/1999	Koksijde	Wulpen, Veurnekeiweg, voetgangersbrug	5.110.530	269.981	30	Pieter Boets	Orchestia cavimana	species	Heller, 1865
PB:Ugent:AqE:2603	PB:Ugent:AqE:2603	VMM	INBO:NBN:BFN0017900009RIH	12/10/1999	Koksijde	Wulpen, Veurnekeiweg, voetgangersbrug	5.110.530	269.981	30	Pieter Boets	Potamopyrgus antipodarum	species	(J.E. Gray, 1843)
PB:Ugent:AqE:1410	PB:Ugent:AqE:1410	VMM	INBO:NBN:BFN0017900009RII	4/12/2000	Koksijde	Wulpen, Veurnekeiweg, voetgangersbrug	5.110.530	269.981	30	Pieter Boets	Gammarus tigrinus	species	Sexton, 1939
PB:Ugent:AqE:1411	PB:Ugent:AqE:1411	VMM	INBO:NBN:BFN0017900009RIJ	10/06/2003	Koksijde	Wulpen, Veurnekeiweg, voetgangersbrug	5.110.530	269.981	30	Pieter Boets	Gammarus tigrinus	species	Sexton, 1939
