"id","locationID","locality","countrCode","occurrenceStatus","eventDate","datasetID"
"PB:Ugent:AqE:14","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-17","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2407","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-04-07","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:762","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-04-29","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:251","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-04-07","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:764","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-04-07","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:929","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-04-07","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:252","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-25","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:763","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-25","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2754","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-25","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:256","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-04-07","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2237","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-05-05","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:765","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-09-21","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2238","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-09-21","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:262","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-10-14","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:264","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-25","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:769","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-25","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:934","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-25","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:267","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-25","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:936","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-25","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2761","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-25","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2764","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-09-01","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:270","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-06-13","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2763","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-06-13","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1056","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-04-06","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2698","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-04-06","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1064","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-25","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2767","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-25","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:759","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-08-16","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2332","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-09-22","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2354","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-09-04","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2355","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-09-04","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2575","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-08-30","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:110","ISO_3166-2:BE-VLG","Flandres","BE","present","1998-05-06","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:556","ISO_3166-2:BE-VLG","Flandres","BE","present","1998-05-06","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1363","ISO_3166-2:BE-VLG","Flandres","BE","present","1998-05-06","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:109","ISO_3166-2:BE-VLG","Flandres","BE","present","2000-05-02","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:555","ISO_3166-2:BE-VLG","Flandres","BE","present","2000-05-02","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1362","ISO_3166-2:BE-VLG","Flandres","BE","present","2000-05-02","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:688","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-05-03","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:111","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-12","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:557","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-12","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:687","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-12","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1364","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-12","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2576","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-12","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:602","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-07-02","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2758","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-07-02","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2759","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-07-06","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1019","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-05-05","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2412","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-05-05","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1023","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-09-17","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:604","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-09-30","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:768","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-09-30","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1025","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-09-30","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:456","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-09-05","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1021","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-09-05","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1020","ISO_3166-2:BE-VLG","Flandres","BE","present","2006-03-15","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1024","ISO_3166-2:BE-VLG","Flandres","BE","present","2006-10-05","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:455","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-07-22","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:603","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-07-22","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:931","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-07-22","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1022","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-07-22","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:457","ISO_3166-2:BE-VLG","Flandres","BE","present","2008-06-09","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:605","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-07-16","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:932","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-07-16","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:889","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-07-09","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1026","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-07-09","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1027","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-08-29","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1028","ISO_3166-2:BE-VLG","Flandres","BE","present","2000-08-10","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:260","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-11-07","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1031","ISO_3166-2:BE-VLG","Flandres","BE","present","2002-10-25","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1029","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-09-15","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1030","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-08-29","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1032","ISO_3166-2:BE-VLG","Flandres","BE","present","2006-10-05","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2911","ISO_3166-2:BE-VLG","Flandres","BE","present","2006-10-05","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1036","ISO_3166-2:BE-VLG","Flandres","BE","present","2000-08-10","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1037","ISO_3166-2:BE-VLG","Flandres","BE","present","2002-10-25","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1033","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-20","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:606","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-09-30","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:933","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-09-30","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1035","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-08-29","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1034","ISO_3166-2:BE-VLG","Flandres","BE","present","2006-10-05","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:607","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-09-28","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:935","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-09-28","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2760","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-09-29","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1039","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-11-21","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1047","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-05-04","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2913","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-05-04","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1041","ISO_3166-2:BE-VLG","Flandres","BE","present","2000-08-17","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2912","ISO_3166-2:BE-VLG","Flandres","BE","present","2000-08-17","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1040","ISO_3166-2:BE-VLG","Flandres","BE","present","2002-10-24","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1042","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-09-17","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2202","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-09-17","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:608","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-10-01","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1046","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-10-01","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2201","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-10-01","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2415","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-10-01","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2915","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-10-01","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1043","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-09-05","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2916","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-09-05","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1045","ISO_3166-2:BE-VLG","Flandres","BE","present","2006-10-04","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2200","ISO_3166-2:BE-VLG","Flandres","BE","present","2006-10-04","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2914","ISO_3166-2:BE-VLG","Flandres","BE","present","2006-10-04","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1044","ISO_3166-2:BE-VLG","Flandres","BE","present","2008-06-04","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:739","ISO_3166-2:BE-VLG","Flandres","BE","present","2011","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:893","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-04-05","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:937","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-04-05","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1054","ISO_3166-2:BE-VLG","Flandres","BE","present","2000-08-17","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2919","ISO_3166-2:BE-VLG","Flandres","BE","present","2000-08-17","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1055","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-11-19","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2203","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-09-17","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2918","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-09-17","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1053","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-09-05","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2917","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-09-05","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1059","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-11-19","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2204","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-09-18","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2920","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-09-18","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1060","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-09-05","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:272","ISO_3166-2:BE-VLG","Flandres","BE","present","2000-08-28","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2921","ISO_3166-2:BE-VLG","Flandres","BE","present","2002-03-25","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1065","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-11-19","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2923","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-11-19","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2205","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-09-18","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2922","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-09-18","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2929","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-05-04","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1066","ISO_3166-2:BE-VLG","Flandres","BE","present","2000-08-14","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2927","ISO_3166-2:BE-VLG","Flandres","BE","present","2000-08-14","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1067","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-08-13","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2928","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-08-13","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1070","ISO_3166-2:BE-VLG","Flandres","BE","present","2002-10-23","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2208","ISO_3166-2:BE-VLG","Flandres","BE","present","2002-10-23","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2930","ISO_3166-2:BE-VLG","Flandres","BE","present","2002-10-23","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
